date,cashtype,money,coffee_name,time_order,category_time
2024-10-15,card,35.8,Latte,13:00:43.233,Afternoon
2024-10-15,card,30.9,Americano with Milk,13:15:44.836,Afternoon
2024-10-15,card,35.8,Latte,15:32:11.278,Afternoon
2024-10-15,card,26.0,Americano,15:54:16.513,Afternoon
2024-10-15,card,21.1,Espresso,15:55:19.039,Afternoon
2024-10-15,card,35.8,Hot Chocolate,17:04:11.335,Afternoon
2024-10-15,card,26.0,Americano,19:22:21.379,Night
2024-10-15,card,35.8,Cocoa,19:23:17.353,Night
2024-10-15,card,35.8,Latte,20:11:14.884,Night
2024-10-15,card,35.8,Latte,20:12:28.631,Night
2024-10-15,card,35.8,Hot Chocolate,21:18:08.409,Night
2024-10-15,card,35.8,Hot Chocolate,21:35:19.943,Night
2024-10-15,card,35.8,Latte,22:15:19.653,Night
2024-10-16,card,30.9,Americano with Milk,08:21:26.013,Morning
2024-10-16,card,35.8,Hot Chocolate,08:36:23.588,Morning
2024-10-16,card,35.8,Latte,09:25:51.175,Morning
2024-10-16,card,30.9,Americano with Milk,10:15:47.944,Morning
2024-10-16,card,30.9,Americano with Milk,10:16:53.739,Morning
2024-10-16,card,30.9,Americano with Milk,10:45:24.963,Morning
2024-10-16,card,26.0,Americano,11:49:44.633,Afternoon
2024-10-16,card,30.9,Americano with Milk,12:29:44.254,Afternoon
2024-10-16,card,26.0,Americano,13:20:10.47,Afternoon
2024-10-16,card,35.8,Latte,16:45:29.537,Afternoon
2024-10-16,card,30.9,Americano with Milk,17:43:20.657,Afternoon
2024-10-16,card,30.9,Americano with Milk,19:37:42.411,Night
2024-10-16,card,30.9,Americano with Milk,19:38:36.648,Night
2024-10-16,card,35.8,Hot Chocolate,21:20:28.533,Night
2024-10-17,card,35.8,Latte,07:47:00.921,Morning
2024-10-17,card,35.8,Latte,07:58:06.763,Morning
2024-10-17,card,30.9,Americano with Milk,09:24:27.162,Morning
2024-10-17,card,35.8,Latte,10:26:37.79,Morning
2024-10-17,card,35.8,Hot Chocolate,10:44:54.232,Morning
2024-10-17,card,30.9,Americano with Milk,11:59:26.853,Afternoon
2024-10-17,card,35.8,Latte,13:57:24.895,Afternoon
2024-10-17,card,26.0,Americano,14:34:42.598,Afternoon
2024-10-17,card,35.8,Hot Chocolate,16:37:12.586,Afternoon
2024-10-17,card,35.8,Hot Chocolate,16:38:17.969,Afternoon
2024-10-17,card,35.8,Latte,16:39:09.606,Afternoon
2024-10-17,card,35.8,Hot Chocolate,16:48:35.857,Afternoon
2024-10-17,card,35.8,Hot Chocolate,16:49:33.156,Afternoon
2024-10-17,card,35.8,Cappuccino,17:08:27.751,Afternoon
2024-10-17,card,35.8,Hot Chocolate,17:09:30.303,Afternoon
2024-10-17,card,35.8,Latte,19:43:12.167,Night
2024-10-17,card,30.9,Americano with Milk,20:11:36.404,Night
2024-10-17,card,35.8,Latte,21:46:12.945,Night
2024-10-17,card,35.8,Latte,21:47:20.461,Night
2024-10-17,card,35.8,Latte,21:48:31.699,Night
2024-10-17,card,35.8,Hot Chocolate,21:49:54.619,Night
2024-10-18,card,35.8,Cocoa,08:41:59.489,Morning
2024-10-18,card,35.8,Cocoa,08:42:59.176,Morning
2024-10-18,card,35.8,Cocoa,09:32:41.501,Morning
2024-10-18,card,35.8,Cocoa,09:34:08.021,Morning
2024-10-18,card,35.8,Cappuccino,11:54:58.816,Afternoon
2024-10-18,card,35.8,Latte,14:51:04.117,Afternoon
2024-10-18,card,35.8,Cappuccino,14:52:15.325,Afternoon
2024-10-18,card,26.0,Americano,15:39:19.97,Afternoon
2024-10-18,card,35.8,Latte,16:09:57.876,Afternoon
2024-10-18,card,35.8,Hot Chocolate,17:45:38.978,Afternoon
2024-10-18,card,35.8,Cocoa,21:14:40.243,Night
2024-10-18,card,35.8,Cocoa,21:15:22.513,Night
2024-10-18,card,30.9,Americano with Milk,21:52:23.408,Night
2024-10-18,card,35.8,Latte,22:03:26.964,Night
2024-10-19,card,30.9,Americano with Milk,08:34:13.654,Morning
2024-10-19,card,35.8,Latte,13:22:06.088,Afternoon
2024-10-19,card,35.8,Cappuccino,14:10:32.609,Afternoon
2024-10-19,card,35.8,Hot Chocolate,15:56:55.218,Afternoon
2024-10-19,card,35.8,Latte,15:59:24.076,Afternoon
2024-10-19,card,35.8,Latte,16:02:45.831,Afternoon
2024-10-19,card,35.8,Latte,16:17:42.515,Afternoon
2024-10-19,card,35.8,Cocoa,21:46:45.517,Night
2024-10-19,card,35.8,Cappuccino,22:46:37.697,Night
2024-10-20,card,35.8,Latte,08:40:43.966,Morning
2024-10-20,card,35.8,Cocoa,08:41:50.471,Morning
2024-10-20,card,35.8,Latte,11:16:51.841,Afternoon
2024-10-20,card,35.8,Hot Chocolate,14:28:46.044,Afternoon
2024-10-20,card,26.0,Cortado,14:29:43.545,Afternoon
2024-10-20,card,30.9,Americano with Milk,15:52:45.055,Afternoon
2024-10-20,card,35.8,Latte,16:45:09.783,Afternoon
2024-10-20,card,35.8,Latte,16:46:04.815,Afternoon
2024-10-20,card,35.8,Latte,17:27:05.827,Afternoon
2024-10-20,card,35.8,Cocoa,18:34:16.387,Afternoon
2024-10-20,card,35.8,Cocoa,18:35:08.162,Afternoon
2024-10-20,card,35.8,Hot Chocolate,21:14:18.045,Night
2024-10-20,card,26.0,Cortado,21:15:17.78,Night
2024-10-20,card,35.8,Cocoa,21:17:26.865,Night
2024-10-20,card,35.8,Latte,21:25:00.085,Night
2024-10-20,card,35.8,Cappuccino,22:17:29.041,Night
2024-10-21,card,35.8,Latte,07:48:43.087,Morning
2024-10-21,card,35.8,Latte,08:19:56.383,Morning
2024-10-21,card,30.9,Americano with Milk,09:04:54.434,Morning
2024-10-21,card,35.8,Latte,09:34:25.547,Morning
2024-10-21,card,26.0,Americano,10:25:09.344,Morning
2024-10-21,card,26.0,Cortado,10:41:44.725,Morning
2024-10-21,card,26.0,Cortado,10:42:35.555,Morning
2024-10-21,card,21.1,Espresso,11:27:41.654,Afternoon
2024-10-21,card,35.8,Cappuccino,12:40:24.294,Afternoon
2024-10-21,card,35.8,Latte,14:42:56.049,Afternoon
2024-10-21,card,35.8,Latte,14:43:58.047,Afternoon
2024-10-21,card,30.9,Americano with Milk,15:27:02.441,Afternoon
2024-10-21,card,26.0,Cortado,15:39:04.686,Afternoon
2024-10-21,card,35.8,Cocoa,16:42:57.468,Afternoon
2024-10-21,card,35.8,Latte,16:55:22.549,Afternoon
2024-10-21,card,35.8,Hot Chocolate,19:21:13.352,Night
2024-10-21,card,35.8,Latte,21:05:36.106,Night
2024-10-21,card,35.8,Cocoa,22:30:44.45,Night
2024-10-21,card,35.8,Hot Chocolate,22:31:33.966,Night
2024-10-22,card,35.8,Latte,07:32:59.53,Morning
2024-10-22,card,35.8,Cappuccino,07:34:00.044,Morning
2024-10-22,card,30.9,Americano with Milk,08:25:32.22,Morning
2024-10-22,card,26.0,Cortado,09:17:50.407,Morning
2024-10-22,card,21.1,Espresso,10:51:32.286,Morning
2024-10-22,card,26.0,Cortado,10:52:17.101,Morning
2024-10-22,card,26.0,Americano,18:07:02.574,Afternoon
2024-10-22,card,35.8,Hot Chocolate,19:46:39.213,Night
2024-10-22,card,35.8,Latte,19:47:50.466,Night
2024-10-23,card,35.8,Latte,07:58:06.767,Morning
2024-10-23,card,30.9,Americano with Milk,08:45:14.798,Morning
2024-10-23,card,26.0,Cortado,10:24:57.789,Morning
2024-10-23,card,30.9,Americano with Milk,12:31:05.425,Afternoon
2024-10-23,card,30.9,Americano with Milk,16:20:02.262,Afternoon
2024-10-23,card,30.9,Americano with Milk,16:21:09.035,Afternoon
2024-10-23,card,35.8,Cappuccino,16:42:30.22,Afternoon
2024-10-23,card,21.1,Espresso,17:02:46.329,Afternoon
2024-10-23,card,35.8,Cocoa,18:58:58.511,Afternoon
2024-10-23,card,35.8,Cappuccino,19:00:43.029,Night
2024-10-23,card,30.9,Americano with Milk,21:57:20.745,Night
2024-10-23,card,35.8,Hot Chocolate,21:58:23.747,Night
2024-10-23,card,35.8,Latte,22:23:38.31,Night
2024-10-24,card,26.0,Americano,12:07:46.562,Afternoon
2024-10-24,card,35.8,Cappuccino,13:23:59.581,Afternoon
2024-10-24,card,35.8,Cappuccino,14:09:46.711,Afternoon
2024-10-24,card,35.8,Hot Chocolate,14:49:01.859,Afternoon
2024-10-24,card,35.8,Latte,14:49:49.34,Afternoon
2024-10-24,card,35.8,Latte,15:47:32.792,Afternoon
2024-10-24,card,35.8,Latte,15:48:29.937,Afternoon
2024-10-24,card,26.0,Americano,18:53:47.318,Afternoon
2024-10-24,card,26.0,Americano,18:55:07.574,Afternoon
2024-10-24,card,35.8,Latte,19:50:18.736,Night
2024-10-24,card,26.0,Americano,20:44:11.476,Night
2024-10-24,card,35.8,Hot Chocolate,21:14:44.888,Night
2024-10-24,card,35.8,Hot Chocolate,21:15:29.126,Night
2024-10-24,card,35.8,Hot Chocolate,21:56:20.063,Night
2024-10-24,card,35.8,Cappuccino,21:57:10.028,Night
2024-10-25,card,35.8,Cappuccino,07:38:11.145,Morning
2024-10-25,card,21.1,Espresso,07:45:22.853,Morning
2024-10-25,card,35.8,Cocoa,08:10:04.813,Morning
2024-10-25,card,35.8,Latte,08:10:54.567,Morning
2024-10-25,card,35.8,Cocoa,08:18:49.78,Morning
2024-10-25,card,26.0,Americano,10:03:28.304,Morning
2024-10-25,card,26.0,Americano,10:05:21.012,Morning
2024-10-25,card,30.9,Americano with Milk,10:51:01.298,Morning
2024-10-25,card,35.8,Cocoa,11:49:42.876,Afternoon
2024-10-25,card,35.8,Cocoa,11:50:30.398,Afternoon
2024-10-25,card,26.0,Cortado,12:06:50.176,Afternoon
2024-10-25,card,35.8,Latte,12:40:37.466,Afternoon
2024-10-25,card,35.8,Cappuccino,14:23:16.568,Afternoon
2024-10-25,card,35.8,Hot Chocolate,22:19:23.959,Night
2024-10-25,card,21.1,Espresso,22:22:31.745,Night
2024-10-26,card,35.8,Cappuccino,07:49:59.226,Morning
2024-10-26,card,26.0,Cortado,08:41:44.502,Morning
2024-10-26,card,35.8,Cappuccino,08:52:59.556,Morning
2024-10-26,card,26.0,Americano,10:24:38.301,Morning
2024-10-26,card,35.8,Cocoa,12:18:09.342,Afternoon
2024-10-26,card,35.8,Latte,13:03:31.039,Afternoon
2024-10-26,card,35.8,Latte,14:34:58.654,Afternoon
2024-10-26,card,30.9,Americano with Milk,14:36:14.943,Afternoon
2024-10-26,card,26.0,Cortado,15:05:22.072,Afternoon
2024-10-26,card,26.0,Cortado,15:06:19.074,Afternoon
2024-10-26,card,35.8,Latte,15:38:28.729,Afternoon
2024-10-26,card,35.8,Latte,15:39:29.573,Afternoon
2024-10-26,card,30.9,Americano with Milk,15:52:01.66,Afternoon
2024-10-26,card,30.9,Americano with Milk,15:53:21.506,Afternoon
2024-10-26,card,35.8,Cappuccino,19:19:21.305,Night
2024-10-26,card,30.9,Americano with Milk,20:34:46.718,Night
2024-10-27,card,30.9,Americano with Milk,11:01:56.902,Afternoon
2024-10-27,card,35.8,Latte,12:53:25.989,Afternoon
2024-10-27,card,30.9,Americano with Milk,12:54:27.511,Afternoon
2024-10-27,card,35.8,Cappuccino,13:43:46.609,Afternoon
2024-10-27,card,35.8,Latte,16:17:06.175,Afternoon
2024-10-28,card,35.8,Cappuccino,07:46:28.187,Morning
2024-10-28,card,26.0,Americano,08:01:12.299,Morning
2024-10-28,card,35.8,Latte,08:35:02.901,Morning
2024-10-28,card,30.9,Americano with Milk,09:15:42.781,Morning
2024-10-28,card,35.8,Latte,11:42:36.495,Afternoon
2024-10-28,card,35.8,Latte,11:43:43.322,Afternoon
2024-10-28,card,35.8,Hot Chocolate,12:01:36.054,Afternoon
2024-10-28,card,30.9,Americano with Milk,12:02:34.807,Afternoon
2024-10-28,card,35.8,Cappuccino,12:21:30.418,Afternoon
2024-10-28,card,30.9,Americano with Milk,14:10:54.611,Afternoon
2024-10-28,card,30.9,Americano with Milk,14:11:56.316,Afternoon
2024-10-28,card,30.9,Americano with Milk,14:30:59.561,Afternoon
2024-10-28,card,35.8,Latte,16:01:20.507,Afternoon
2024-10-28,card,35.8,Cocoa,17:55:18.119,Afternoon
2024-10-28,card,35.8,Cocoa,17:56:02.397,Afternoon
2024-10-28,card,35.8,Cappuccino,19:10:25.255,Night
2024-10-28,card,30.9,Americano with Milk,21:20:03.622,Night
2024-10-28,card,30.9,Americano with Milk,22:05:50.772,Night
2024-10-29,card,35.8,Latte,08:40:52.355,Morning
2024-10-29,card,35.8,Latte,08:47:05.646,Morning
2024-10-29,card,35.8,Latte,09:31:57.68,Morning
2024-10-29,card,30.9,Americano with Milk,11:59:46.68,Afternoon
2024-10-29,card,21.1,Espresso,12:21:36.806,Afternoon
2024-10-29,card,26.0,Cortado,14:15:43.838,Afternoon
2024-10-29,card,26.0,Cortado,14:17:00.697,Afternoon
2024-10-29,card,35.8,Cappuccino,14:37:35.961,Afternoon
2024-10-29,card,35.8,Hot Chocolate,16:09:33.742,Afternoon
2024-10-29,card,35.8,Cocoa,16:10:56.815,Afternoon
2024-10-29,card,35.8,Cocoa,16:17:33.443,Afternoon
2024-10-29,card,30.9,Americano with Milk,18:02:04.368,Afternoon
2024-10-29,card,30.9,Americano with Milk,18:02:57.432,Afternoon
2024-10-29,card,30.9,Americano with Milk,19:02:05.362,Night
2024-10-29,card,35.8,Cappuccino,19:05:44.436,Night
2024-10-29,card,35.8,Hot Chocolate,19:51:12.926,Night
2024-10-29,card,35.8,Latte,19:54:02.389,Night
2024-10-29,card,35.8,Latte,20:07:35.659,Night
2024-10-30,card,35.8,Latte,07:52:05.489,Morning
2024-10-30,card,30.9,Americano with Milk,08:46:26.777,Morning
2024-10-30,card,30.9,Americano with Milk,08:47:29.281,Morning
2024-10-30,card,35.8,Latte,09:11:29.359,Morning
2024-10-30,card,35.8,Latte,10:31:53.151,Morning
2024-10-30,card,35.8,Latte,10:33:07.699,Morning
2024-10-30,card,35.8,Latte,12:08:45.933,Afternoon
2024-10-30,card,26.0,Americano,12:09:46.789,Afternoon
2024-10-30,card,30.9,Americano with Milk,12:10:58.391,Afternoon
2024-10-30,card,26.0,Americano,12:37:00.765,Afternoon
2024-10-30,card,35.8,Latte,15:05:15.193,Afternoon
2024-10-30,card,35.8,Latte,15:07:03.043,Afternoon
2024-10-30,card,30.9,Americano with Milk,16:04:48.375,Afternoon
2024-10-30,card,35.8,Hot Chocolate,18:08:12.493,Afternoon
2024-10-30,card,30.9,Americano with Milk,19:18:31.485,Night
2024-10-30,card,30.9,Americano with Milk,19:43:21.19,Night
2024-10-31,card,35.8,Latte,07:54:17.331,Morning
2024-10-31,card,35.8,Latte,08:38:53.898,Morning
2024-10-31,card,30.9,Americano with Milk,09:18:19.1,Morning
2024-10-31,card,35.8,Latte,15:59:26.688,Afternoon
2024-10-31,card,30.9,Americano with Milk,16:00:30.983,Afternoon
2024-11-01,card,35.8,Cocoa,08:24:03.401,Morning
2024-11-01,card,26.0,Americano,08:30:57.642,Morning
2024-11-01,card,35.8,Latte,10:54:50.375,Morning
2024-11-01,card,35.8,Cocoa,12:41:26.535,Afternoon
2024-11-01,card,35.8,Cocoa,12:42:18.438,Afternoon
2024-11-01,card,26.0,Cortado,15:55:42.424,Afternoon
2024-11-01,card,30.9,Americano with Milk,22:41:55.896,Night
2024-11-02,card,26.0,Cortado,08:19:44.324,Morning
2024-11-02,card,35.8,Cocoa,10:25:45.967,Morning
2024-11-02,card,30.9,Americano with Milk,10:33:09.562,Morning
2024-11-02,card,30.9,Americano with Milk,14:54:14.648,Afternoon
2024-11-02,card,35.8,Hot Chocolate,16:24:15.855,Afternoon
2024-11-02,card,35.8,Latte,16:25:57.012,Afternoon
2024-11-02,card,35.8,Latte,16:37:05.005,Afternoon
2024-11-02,card,30.9,Americano with Milk,18:18:27.18,Afternoon
2024-11-02,card,26.0,Americano,18:58:23.522,Afternoon
2024-11-03,card,26.0,Cortado,08:23:00.362,Morning
2024-11-03,card,30.9,Americano with Milk,09:47:06.025,Morning
2024-11-03,card,30.9,Americano with Milk,09:48:12.017,Morning
2024-11-03,card,35.8,Latte,13:13:51.404,Afternoon
2024-11-03,card,30.9,Americano with Milk,13:14:56.673,Afternoon
2024-11-03,card,35.8,Cocoa,13:18:24.742,Afternoon
2024-11-03,card,30.9,Americano with Milk,13:59:01.077,Afternoon
2024-11-03,card,35.8,Hot Chocolate,16:15:17.705,Afternoon
2024-11-03,card,35.8,Hot Chocolate,16:16:43.547,Afternoon
2024-11-03,card,26.0,Americano,16:20:37.116,Afternoon
2024-11-03,card,26.0,Americano,16:21:46.055,Afternoon
2024-11-03,card,35.8,Cocoa,20:26:14.631,Night
2024-11-04,card,35.8,Latte,07:43:36.879,Morning
2024-11-04,card,35.8,Latte,08:37:33.34,Morning
2024-11-04,card,30.9,Americano with Milk,08:38:58.864,Morning
2024-11-04,card,26.0,Americano,12:33:35.786,Afternoon
2024-11-04,card,30.9,Americano with Milk,12:35:06.061,Afternoon
2024-11-04,card,35.8,Cocoa,14:44:38.053,Afternoon
2024-11-04,card,35.8,Cocoa,14:45:20.025,Afternoon
2024-11-05,card,35.8,Cocoa,07:49:31.614,Morning
2024-11-05,card,30.9,Americano with Milk,09:05:41.81,Morning
2024-11-05,card,35.8,Cappuccino,09:12:12.324,Morning
2024-11-05,card,30.9,Americano with Milk,09:13:40.356,Morning
2024-11-05,card,30.9,Americano with Milk,10:41:44.251,Morning
2024-11-05,card,35.8,Cocoa,11:47:29.859,Afternoon
2024-11-05,card,35.8,Latte,11:48:22.484,Afternoon
2024-11-05,card,35.8,Latte,14:36:37.856,Afternoon
2024-11-05,card,35.8,Latte,14:41:48.048,Afternoon
2024-11-05,card,35.8,Cappuccino,18:52:56.274,Afternoon
2024-11-05,card,35.8,Cappuccino,18:54:10.727,Afternoon
2024-11-05,card,35.8,Cappuccino,18:55:18.626,Afternoon
2024-11-05,card,35.8,Cocoa,21:40:44.746,Night
2024-11-05,card,35.8,Cocoa,21:42:02.751,Night
2024-11-05,card,35.8,Hot Chocolate,21:54:19.647,Night
2024-11-05,card,35.8,Hot Chocolate,22:05:50.601,Night
2024-11-05,card,30.9,Americano with Milk,22:06:38.973,Night
2024-11-06,card,35.8,Latte,08:11:25.12,Morning
2024-11-06,card,21.1,Espresso,11:45:31.173,Afternoon
2024-11-06,card,26.0,Americano,13:15:32.862,Afternoon
2024-11-06,card,35.8,Cappuccino,15:44:16.495,Afternoon
2024-11-06,card,35.8,Latte,16:00:43.813,Afternoon
2024-11-06,card,35.8,Cappuccino,16:02:05.113,Afternoon
2024-11-06,card,35.8,Hot Chocolate,18:40:42.855,Afternoon
2024-11-06,card,35.8,Hot Chocolate,18:41:30.653,Afternoon
2024-11-07,card,35.8,Latte,12:17:15.993,Afternoon
2024-11-07,card,26.0,Americano,15:50:10.558,Afternoon
2024-11-07,card,26.0,Americano,16:39:39.407,Afternoon
2024-11-07,card,35.8,Cocoa,18:17:33.734,Afternoon
2024-11-07,card,35.8,Hot Chocolate,19:20:14.752,Night
2024-11-07,card,35.8,Latte,19:21:38.023,Night
2024-11-07,card,35.8,Latte,20:02:30.672,Night
2024-11-08,card,30.9,Americano with Milk,09:05:42.114,Morning
2024-11-08,card,26.0,Americano,09:47:30.9,Morning
2024-11-08,card,26.0,Americano,09:48:59.733,Morning
2024-11-08,card,35.8,Cappuccino,11:47:11.39,Afternoon
2024-11-08,card,35.8,Latte,13:25:13.447,Afternoon
2024-11-08,card,35.8,Latte,13:26:17.612,Afternoon
2024-11-08,card,30.9,Americano with Milk,16:33:02.884,Afternoon
2024-11-08,card,30.9,Americano with Milk,16:55:28.043,Afternoon
2024-11-08,card,35.8,Hot Chocolate,20:13:32.167,Night
2024-11-08,card,35.8,Hot Chocolate,20:14:24.29,Night
2024-11-08,card,35.8,Hot Chocolate,20:15:20,Night
2024-11-08,card,35.8,Latte,22:27:09.667,Night
2024-11-09,card,30.9,Americano with Milk,10:08:18.836,Morning
2024-11-09,card,26.0,Cortado,11:02:08.001,Afternoon
2024-11-09,card,26.0,Cortado,11:03:00.584,Afternoon
2024-11-09,card,35.8,Latte,11:08:44.219,Afternoon
2024-11-09,card,35.8,Hot Chocolate,13:50:14.679,Afternoon
2024-11-09,card,35.8,Hot Chocolate,13:50:55.154,Afternoon
2024-11-09,card,35.8,Hot Chocolate,14:21:51.604,Afternoon
2024-11-09,card,35.8,Hot Chocolate,14:22:50.44,Afternoon
2024-11-09,card,26.0,Americano,14:37:33.151,Afternoon
2024-11-09,card,30.9,Americano with Milk,15:29:50.944,Afternoon
2024-11-09,card,35.8,Latte,16:15:47.842,Afternoon
2024-11-09,card,35.8,Cocoa,16:16:52.424,Afternoon
2024-11-09,card,26.0,Americano,20:42:04.523,Night
2024-11-09,card,35.8,Latte,20:43:27.537,Night
2024-11-09,card,35.8,Cocoa,22:13:27.653,Night
2024-11-09,card,26.0,Americano,22:52:58.089,Night
2024-11-09,card,26.0,Americano,22:54:19.107,Night
2024-11-10,card,26.0,Americano,09:46:21.8,Morning
2024-11-10,card,35.8,Cocoa,17:52:47.887,Afternoon
2024-11-10,card,35.8,Hot Chocolate,18:12:53.359,Afternoon
2024-11-10,card,35.8,Hot Chocolate,18:14:03.644,Afternoon
2024-11-10,card,35.8,Cappuccino,20:38:08.127,Night
2024-11-10,card,35.8,Cappuccino,20:39:06.846,Night
2024-11-11,card,35.8,Cappuccino,07:48:26.804,Morning
2024-11-11,card,30.9,Americano with Milk,09:52:25.783,Morning
2024-11-11,card,26.0,Cortado,10:19:09.5,Morning
2024-11-11,card,35.8,Cappuccino,16:18:44,Afternoon
2024-11-11,card,35.8,Hot Chocolate,16:19:52.667,Afternoon
2024-11-11,card,35.8,Cappuccino,17:33:32.053,Afternoon
2024-11-11,card,35.8,Latte,19:00:46.91,Night
2024-11-11,card,35.8,Hot Chocolate,19:04:15.528,Night
2024-11-11,card,35.8,Latte,21:08:31.681,Night
2024-11-11,card,35.8,Latte,21:09:46.953,Night
2024-11-12,card,35.8,Latte,10:03:08.572,Morning
2024-11-12,card,35.8,Latte,13:15:45.394,Afternoon
2024-11-12,card,35.8,Latte,14:39:14.888,Afternoon
2024-11-12,card,35.8,Hot Chocolate,16:47:14.364,Afternoon
2024-11-12,card,35.8,Hot Chocolate,16:48:04.898,Afternoon
2024-11-12,card,35.8,Cocoa,16:49:03.924,Afternoon
2024-11-12,card,35.8,Cappuccino,18:45:14.343,Afternoon
2024-11-12,card,35.8,Latte,20:07:57.816,Night
2024-11-12,card,35.8,Cocoa,20:09:21.803,Night
2024-11-13,card,30.9,Americano with Milk,08:09:10.852,Morning
2024-11-13,card,35.8,Latte,10:37:43.252,Morning
2024-11-13,card,30.9,Americano with Milk,13:19:54.57,Afternoon
2024-11-13,card,30.9,Americano with Milk,13:20:58.477,Afternoon
2024-11-13,card,30.9,Americano with Milk,14:17:30.24,Afternoon
2024-11-13,card,35.8,Latte,14:46:58.381,Afternoon
2024-11-14,card,35.8,Latte,09:36:27.778,Morning
2024-11-14,card,26.0,Americano,10:06:42.68,Morning
2024-11-14,card,21.1,Espresso,12:48:50.479,Afternoon
2024-11-14,card,35.8,Cappuccino,15:03:45.413,Afternoon
2024-11-14,card,35.8,Latte,15:04:56.749,Afternoon
2024-11-14,card,35.8,Cappuccino,15:05:49.793,Afternoon
2024-11-14,card,30.9,Americano with Milk,16:13:08.309,Afternoon
2024-11-14,card,35.8,Cappuccino,16:14:21.556,Afternoon
2024-11-14,card,35.8,Hot Chocolate,19:43:26.494,Night
2024-11-14,card,35.8,Hot Chocolate,19:46:37.139,Night
2024-11-14,card,35.8,Cocoa,20:31:30.027,Night
2024-11-14,card,35.8,Hot Chocolate,20:32:30.55,Night
2024-11-14,card,35.8,Latte,21:24:31.586,Night
2024-11-14,card,35.8,Latte,22:40:42.347,Night
2024-11-15,card,30.9,Americano with Milk,08:45:51.139,Morning
2024-11-15,card,30.9,Americano with Milk,11:05:53.035,Afternoon
2024-11-15,card,35.8,Cocoa,12:09:00.46,Afternoon
2024-11-15,card,35.8,Cocoa,12:14:18.551,Afternoon
2024-11-15,card,35.8,Latte,13:57:33.894,Afternoon
2024-11-15,card,26.0,Americano,15:19:50.632,Afternoon
2024-11-15,card,30.9,Americano with Milk,17:35:41.053,Afternoon
2024-11-15,card,35.8,Latte,17:55:01.487,Afternoon
2024-11-15,card,35.8,Hot Chocolate,18:12:44.931,Afternoon
2024-11-15,card,30.9,Americano with Milk,18:42:21.93,Afternoon
2024-11-15,card,30.9,Americano with Milk,18:43:21.16,Afternoon
2024-11-16,card,26.0,Cortado,10:21:34.87,Morning
2024-11-16,card,26.0,Cortado,10:45:51.38,Morning
2024-11-16,card,35.8,Hot Chocolate,11:02:00.746,Afternoon
2024-11-16,card,35.8,Latte,11:03:06.575,Afternoon
2024-11-16,card,26.0,Americano,11:39:24.973,Afternoon
2024-11-16,card,35.8,Cappuccino,12:30:14.984,Afternoon
2024-11-16,card,30.9,Americano with Milk,12:31:50.556,Afternoon
2024-11-16,card,35.8,Latte,12:48:35.846,Afternoon
2024-11-16,card,35.8,Latte,12:49:35.127,Afternoon
2024-11-16,card,30.9,Americano with Milk,13:16:55.479,Afternoon
2024-11-16,card,35.8,Latte,13:18:00.476,Afternoon
2024-11-16,card,35.8,Latte,13:19:09.028,Afternoon
2024-11-16,card,30.9,Americano with Milk,14:25:47.388,Afternoon
2024-11-17,card,30.9,Americano with Milk,10:29:36.983,Morning
2024-11-17,card,30.9,Americano with Milk,13:35:19.695,Afternoon
2024-11-17,card,26.0,Americano,14:18:41.797,Afternoon
2024-11-17,card,30.9,Americano with Milk,14:33:40.247,Afternoon
2024-11-17,card,35.8,Latte,16:27:26.184,Afternoon
2024-11-17,card,35.8,Latte,16:28:35.779,Afternoon
2024-11-17,card,35.8,Hot Chocolate,18:10:06.641,Afternoon
2024-11-17,card,35.8,Hot Chocolate,19:17:34.289,Night
2024-11-17,card,35.8,Hot Chocolate,19:18:27.52,Night
2024-11-18,card,30.9,Americano with Milk,07:52:19.619,Morning
2024-11-18,card,30.9,Americano with Milk,07:53:16.351,Morning
2024-11-18,card,35.8,Latte,07:57:22.198,Morning
2024-11-18,card,35.8,Latte,16:44:49.074,Afternoon
2024-11-18,card,35.8,Latte,16:46:52.894,Afternoon
2024-11-18,card,35.8,Latte,18:50:54.137,Afternoon
2024-11-19,card,35.8,Cocoa,07:49:00.628,Morning
2024-11-19,card,30.9,Americano with Milk,07:51:13.678,Morning
2024-11-19,card,35.8,Latte,07:52:13.414,Morning
2024-11-19,card,21.1,Espresso,07:53:38.393,Morning
2024-11-19,card,35.8,Latte,07:54:46.893,Morning
2024-11-19,card,30.9,Americano with Milk,10:29:23.369,Morning
2024-11-19,card,35.8,Latte,11:07:09.017,Afternoon
2024-11-19,card,35.8,Cocoa,16:22:40.481,Afternoon
2024-11-19,card,35.8,Cocoa,16:23:59.438,Afternoon
2024-11-19,card,35.8,Cappuccino,16:41:03.671,Afternoon
2024-11-19,card,35.8,Cappuccino,16:47:41.234,Afternoon
2024-11-20,card,30.9,Americano with Milk,13:29:38.737,Afternoon
2024-11-20,card,35.8,Latte,16:34:50.147,Afternoon
2024-11-20,card,35.8,Cappuccino,17:49:51.721,Afternoon
2024-11-20,card,35.8,Hot Chocolate,17:50:49.76,Afternoon
2024-11-21,card,26.0,Cortado,11:06:11.028,Afternoon
2024-11-21,card,35.8,Latte,12:33:36.082,Afternoon
2024-11-21,card,35.8,Cocoa,12:59:45.342,Afternoon
2024-11-21,card,35.8,Cocoa,13:00:47.39,Afternoon
2024-11-21,card,35.8,Latte,16:14:13.567,Afternoon
